ref_area,ref_area_name,counterpart,counterpart_name,time_period,year,quarter,var_code,metric,sex,gender,area_name,reg_name,province,imm_category,obs_value,obs_status,source_dataset
CAN,Canada,FIJ,Fiji,1981,1981,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,705.0,,FALLBACK_XLSX
CAN,Canada,FIN,Finland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,205.0,,FALLBACK_XLSX
CAN,Canada,FRA,France,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,2027.0,,FALLBACK_XLSX
CAN,Canada,GAB,Gabon,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,DEU,Germany,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,1977.0,,FALLBACK_XLSX
CAN,Canada,GNA,Ghana,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,196.0,,FALLBACK_XLSX
CAN,Canada,GRC,Greece,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,953.0,,FALLBACK_XLSX
CAN,Canada,GRE,Grenada,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,181.0,,FALLBACK_XLSX
CAN,Canada,GTM,Guatemala,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,108.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,GUY,Guyana,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,2943.0,,FALLBACK_XLSX
CAN,Canada,HTI,Haiti,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,3692.0,,FALLBACK_XLSX
CAN,Canada,HND,Honduras,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,33.0,,FALLBACK_XLSX
CAN,Canada,HUN,Hungary,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,310.0,,FALLBACK_XLSX
CAN,Canada,ICE,Iceland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,33.0,,FALLBACK_XLSX
CAN,Canada,IND,India,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,8670.0,,FALLBACK_XLSX
CAN,Canada,IDN,Indonesia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,178.0,,FALLBACK_XLSX
CAN,Canada,IRA,Iran (Islamic Republic of),1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1429.0,,FALLBACK_XLSX
CAN,Canada,IRQ,Iraq,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,245.0,,FALLBACK_XLSX
CAN,Canada,IRL,Ireland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,895.0,,FALLBACK_XLSX
CAN,Canada,ISR,Israel,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1711.0,,FALLBACK_XLSX
CAN,Canada,ITA,Italy,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,2057.0,,FALLBACK_XLSX
CAN,Canada,JAM,Jamaica,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,2634.0,,FALLBACK_XLSX
CAN,Canada,JPN,Japan,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,756.0,,FALLBACK_XLSX
CAN,Canada,JOR,Jordan,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,160.0,,FALLBACK_XLSX
CAN,Canada,KEN,Kenya,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,296.0,,FALLBACK_XLSX
CAN,Canada,LAO,Lao People's Democratic Republic,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,6.0,,FALLBACK_XLSX
CAN,Canada,LBN,Lebanon,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1119.0,,FALLBACK_XLSX
CAN,Canada,LES,Lesotho,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,LIB,Liberia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,LIB,Libya,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,7.0,,FALLBACK_XLSX
CAN,Canada,LIE,Liechtenstein,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,4.0,,FALLBACK_XLSX
CAN,Canada,LIT,Lithuania,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,1.0,,FALLBACK_XLSX
CAN,Canada,LUX,Luxembourg,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,4.0,,FALLBACK_XLSX
CAN,Canada,MAD,Madagascar,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,10.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malawi,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,MYS,Malaysia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,816.0,,FALLBACK_XLSX
CAN,Canada,MAL,Mali,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malta,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,242.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritius,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,259.0,,FALLBACK_XLSX
CAN,Canada,MEX,Mexico,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,394.0,,FALLBACK_XLSX
CAN,Canada,MAR,Morocco,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,471.0,,FALLBACK_XLSX
CAN,Canada,MYA,Myanmar,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,62.0,,FALLBACK_XLSX
CAN,Canada,NAM,Namibia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,NPL,Nepal,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,NLD,Netherlands,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,1858.0,,FALLBACK_XLSX
CAN,Canada,NZL,New Zealand,1981,1981,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,480.0,,FALLBACK_XLSX
CAN,Canada,NIC,Nicaragua,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,21.0,,FALLBACK_XLSX
CAN,Canada,NGA,Nigeria,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,60.0,,FALLBACK_XLSX
CAN,Canada,NOR,Norway,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,77.0,,FALLBACK_XLSX
CAN,Canada,PAK,Pakistan,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,972.0,,FALLBACK_XLSX
CAN,Canada,PAN,Panama,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,8.0,,FALLBACK_XLSX
CAN,Canada,PAP,Papua New Guinea,1981,1981,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,2.0,,FALLBACK_XLSX
CAN,Canada,PAR,Paraguay,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,26.0,,FALLBACK_XLSX
CAN,Canada,PER,Peru,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,456.0,,FALLBACK_XLSX
CAN,Canada,PHL,Philippines,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,5921.0,,FALLBACK_XLSX
CAN,Canada,POL,Poland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,2930.0,,FALLBACK_XLSX
CAN,Canada,PRT,Portugal,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,3486.0,,FALLBACK_XLSX
CAN,Canada,REP,Republic of Korea,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,1456.0,,FALLBACK_XLSX
CAN,Canada,ROU,Romania,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,438.0,,FALLBACK_XLSX
CAN,Canada,RWA,Rwanda,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,6.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Kitts and Nevis,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,3.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Lucia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,89.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Vincent and the Grenadines,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,190.0,,FALLBACK_XLSX
CAN,Canada,SAM,Samoa,1981,1981,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,7.0,,FALLBACK_XLSX
CAN,Canada,SEN,Senegal,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,10.0,,FALLBACK_XLSX
CAN,Canada,SEY,Seychelles,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,15.0,,FALLBACK_XLSX
CAN,Canada,SIE,Sierra Leone,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,6.0,,FALLBACK_XLSX
CAN,Canada,SIN,Singapore,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,301.0,,FALLBACK_XLSX
CAN,Canada,SOM,Somalia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,10.0,,FALLBACK_XLSX
CAN,Canada,ZAF,South Africa,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1118.0,,FALLBACK_XLSX
CAN,Canada,ESP,Spain,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,299.0,,FALLBACK_XLSX
CAN,Canada,LKA,Sri Lanka,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,371.0,,FALLBACK_XLSX
CAN,Canada,SDN,Sudan,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,12.0,,FALLBACK_XLSX
CAN,Canada,SUR,Suriname,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,10.0,,FALLBACK_XLSX
CAN,Canada,SWA,Swaziland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,SWE,Sweden,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,308.0,,FALLBACK_XLSX
CAN,Canada,CHE,Switzerland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,811.0,,FALLBACK_XLSX
CAN,Canada,SYR,Syrian Arab Republic,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,419.0,,FALLBACK_XLSX
CAN,Canada,THA,Thailand,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,53.0,,FALLBACK_XLSX
CAN,Canada,TOG,Togo,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,TON,Tonga,1981,1981,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,4.0,,FALLBACK_XLSX
CAN,Canada,TTO,Trinidad and Tobago,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,947.0,,FALLBACK_XLSX
CAN,Canada,TUN,Tunisia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,51.0,,FALLBACK_XLSX
CAN,Canada,TUR,Turkey,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,874.0,,FALLBACK_XLSX
CAN,Canada,TUV,Tuvalu,1981,1981,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,1.0,,FALLBACK_XLSX
CAN,Canada,UGA,Uganda,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,16.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Arab Emirates,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,2.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Kingdom of Great Britain and Northern Ireland,1981,1981,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,24796.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Republic of Tanzania,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,832.0,,FALLBACK_XLSX
CAN,Canada,UNI,United States of America,1981,1981,,B11,Inflows of Foreign Population,T,Total,Northern America,Northern America,,,10030.0,,FALLBACK_XLSX
CAN,Canada,URU,Uruguay,1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,132.0,,FALLBACK_XLSX
CAN,Canada,VEN,Venezuela (Bolivarian Republic of),1981,1981,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,117.0,,FALLBACK_XLSX
CAN,Canada,VIE,Viet Nam,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,1829.0,,FALLBACK_XLSX
CAN,Canada,YEM,Yemen,1981,1981,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,2.0,,FALLBACK_XLSX
CAN,Canada,ZAM,Zambia,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,17.0,,FALLBACK_XLSX
CAN,Canada,ZWE,Zimbabwe,1981,1981,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,114.0,,FALLBACK_XLSX
CAN,Canada,UNK,Unknown,1981,1981,,B11,Inflows of Foreign Population,T,Total,World,World,,,18078.0,,FALLBACK_XLSX
CAN,Canada,TOT,Total,1981,1981,,B11,Inflows of Foreign Population,T,Total,World,World,,,128641.0,,FALLBACK_XLSX
CAN,Canada,AFG,Afghanistan,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,39.0,,FALLBACK_XLSX
CAN,Canada,DZA,Algeria,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,71.0,,FALLBACK_XLSX
CAN,Canada,ANG,Angola,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,6.0,,FALLBACK_XLSX
CAN,Canada,ARG,Argentina,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,626.0,,FALLBACK_XLSX
CAN,Canada,AUS,Australia,1982,1982,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,484.0,,FALLBACK_XLSX
CAN,Canada,AUT,Austria,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,201.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahamas,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,38.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahrain,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,BGD,Bangladesh,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,86.0,,FALLBACK_XLSX
CAN,Canada,BAR,Barbados,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,299.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belgium,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,519.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belize,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,13.0,,FALLBACK_XLSX
CAN,Canada,BEN,Benin,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,BOL,Bolivia (Plurinational State of),1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,42.0,,FALLBACK_XLSX
CAN,Canada,BOT,Botswana,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,BRA,Brazil,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,192.0,,FALLBACK_XLSX
CAN,Canada,BRU,Brunei Darussalam,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,8.0,,FALLBACK_XLSX
CAN,Canada,BGR,Bulgaria,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,12.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burkina Faso,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,CAB,Cabo Verde,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,KHM,Cambodia,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,26.0,,FALLBACK_XLSX
CAN,Canada,CMR,Cameroon,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,16.0,,FALLBACK_XLSX
CAN,Canada,CEN,Central African Republic,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,CHA,Chad,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,CHL,Chile,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1078.0,,FALLBACK_XLSX
CAN,Canada,CHN,China,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,3308.0,,FALLBACK_XLSX
CAN,Canada,COL,Colombia,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,360.0,,FALLBACK_XLSX
CAN,Canada,COM,Comoros,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,CON,Congo,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,COS,Costa Rica,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,42.0,,FALLBACK_XLSX
CAN,Canada,CÔT,Côte d'Ivoire,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,10.0,,FALLBACK_XLSX
CAN,Canada,CUB,Cuba,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,94.0,,FALLBACK_XLSX
CAN,Canada,CYP,Cyprus,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,84.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic People's Republic of Korea,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,3.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic Republic of the Congo,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,17.0,,FALLBACK_XLSX
CAN,Canada,DNK,Denmark,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,299.0,,FALLBACK_XLSX
CAN,Canada,DJI,Djibouti,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominica,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,94.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominican Republic,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,104.0,,FALLBACK_XLSX
CAN,Canada,ECU,Ecuador,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,184.0,,FALLBACK_XLSX
CAN,Canada,EGY,Egypt,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,755.0,,FALLBACK_XLSX
CAN,Canada,SLV,El Salvador,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,882.0,,FALLBACK_XLSX
CAN,Canada,ETH,Ethiopia,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,54.0,,FALLBACK_XLSX
CAN,Canada,FIJ,Fiji,1982,1982,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,814.0,,FALLBACK_XLSX
CAN,Canada,FIN,Finland,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,170.0,,FALLBACK_XLSX
CAN,Canada,FRA,France,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,2219.0,,FALLBACK_XLSX
CAN,Canada,GAB,Gabon,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,GAM,Gambia,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,DEU,Germany,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,3062.0,,FALLBACK_XLSX
CAN,Canada,GNA,Ghana,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,98.0,,FALLBACK_XLSX
CAN,Canada,GRC,Greece,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,897.0,,FALLBACK_XLSX
CAN,Canada,GRE,Grenada,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,231.0,,FALLBACK_XLSX
CAN,Canada,GTM,Guatemala,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,113.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,GUY,Guyana,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,3575.0,,FALLBACK_XLSX
CAN,Canada,HTI,Haiti,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,3498.0,,FALLBACK_XLSX
CAN,Canada,HND,Honduras,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,30.0,,FALLBACK_XLSX
CAN,Canada,HUN,Hungary,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,397.0,,FALLBACK_XLSX
CAN,Canada,ICE,Iceland,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,10.0,,FALLBACK_XLSX
CAN,Canada,IND,India,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,8147.0,,FALLBACK_XLSX
CAN,Canada,IDN,Indonesia,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,252.0,,FALLBACK_XLSX
CAN,Canada,IRA,Iran (Islamic Republic of),1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1822.0,,FALLBACK_XLSX
CAN,Canada,IRQ,Iraq,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,260.0,,FALLBACK_XLSX
CAN,Canada,IRL,Ireland,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,707.0,,FALLBACK_XLSX
CAN,Canada,ISR,Israel,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1334.0,,FALLBACK_XLSX
CAN,Canada,ITA,Italy,1982,1982,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,1480.0,,FALLBACK_XLSX
CAN,Canada,JAM,Jamaica,1982,1982,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,2661.0,,FALLBACK_XLSX
CAN,Canada,JPN,Japan,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,598.0,,FALLBACK_XLSX
CAN,Canada,JOR,Jordan,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,155.0,,FALLBACK_XLSX
CAN,Canada,KEN,Kenya,1982,1982,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,221.0,,FALLBACK_XLSX
CAN,Canada,KUW,Kuwait,1982,1982,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,8.0,,FALLBACK_XLSX
